date	ourPrice	actualPrice
10:34:56.458000	35.150	35.130
10:34:56.458000	35.150	35.140
10:34:56.458000	35.150	35.140
10:34:56.458000	35.150	35.150
10:34:57.164000	35.000	35.150
10:34:57.164000	35.000	35.140
10:35:04.670000	35.140	35.140
10:35:04.670000	35.140	35.140
10:35:04.670000	35.140	35.140
10:35:04.670000	35.140	35.140
10:35:04.670000	35.140	35.140
10:35:04.670000	35.140	35.140
10:35:32.648000	35.130	35.140
10:35:35.042000	35.140	35.140
10:35:35.042000	35.140	35.135
10:35:35.184000	35.140	35.135
10:35:35.184000	35.140	35.135
10:35:35.326000	35.130	35.135
10:35:47.437000	35.135	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.135
10:35:58.320000	35.130	35.130
10:35:58.320000	35.130	35.130
10:35:58.320000	35.130	35.130
10:35:58.320000	35.130	35.130
10:35:58.320000	35.130	35.130
10:35:59.048000	35.130	35.130
10:36:02.973000	35.140	35.130
10:36:02.973000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:02.974000	35.140	35.140
10:36:03.018000	35.140	35.140
10:36:03.018000	35.140	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.140
10:36:03.021000	35.150	35.150
10:36:03.021000	35.150	35.150
10:36:03.021000	35.150	35.150
10:36:03.021000	35.150	35.150
10:36:03.021000	35.150	35.150
10:36:03.238000	35.150	35.150
10:36:03.238000	35.150	35.150
10:36:03.238000	35.150	35.150
10:36:03.238000	35.150	35.150
10:36:03.238000	35.150	35.150
10:36:03.271000	35.150	35.150
10:36:03.273000	35.150	35.150
10:36:03.310000	35.150	35.150
10:36:03.311000	35.150	35.150
10:36:03.344000	35.150	35.150
10:36:03.346000	35.150	35.150
10:36:03.371000	35.150	35.150
10:36:03.371000	35.150	35.150
10:36:03.459000	35.150	35.150
10:36:03.459000	35.150	35.150
10:36:03.459000	35.150	35.150
10:36:03.459000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.463000	35.150	35.150
10:36:03.524000	35.150	35.150
10:36:03.800000	35.150	35.150
10:36:03.800000	35.150	35.150
10:36:07.076000	35.150	35.150
10:36:07.076000	35.150	35.150
10:36:07.076000	35.150	35.150
10:36:07.076000	35.150	35.150
10:36:07.139000	35.150	35.150
10:36:07.139000	35.150	35.150
10:36:07.139000	35.150	35.150
10:36:07.139000	35.150	35.150
10:36:07.536000	35.150	35.150
10:36:07.707000	35.150	35.150
10:36:08.082000	35.150	35.150
10:36:09.105000	35.150	35.150
10:36:09.105000	35.150	35.150
10:36:09.126000	35.150	35.150
10:36:09.256000	35.150	35.150
10:36:09.284000	35.150	35.150
10:36:10.288000	35.150	35.150
10:36:10.292000	35.150	35.150
10:36:10.292000	35.150	35.150
10:36:10.294000	35.150	35.150
10:36:10.426000	35.150	35.150
10:36:10.481000	35.150	35.150
10:36:11.365000	35.150	35.150
10:36:15.718000	35.150	35.150
10:36:15.718000	35.150	35.150
10:36:15.718000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.353000	35.150	35.150
10:36:17.354000	35.150	35.150
10:36:17.380000	35.150	35.150
10:36:17.418000	35.150	35.150
10:36:17.419000	35.150	35.150
10:36:17.421000	35.150	35.150
10:36:17.489000	35.150	35.150
10:36:17.503000	35.150	35.150
10:36:18.320000	35.150	35.150
10:36:18.581000	35.150	35.150
10:36:18.584000	35.150	35.150
10:36:18.952000	35.150	35.150
10:36:19.215000	35.150	35.150
10:36:19.215000	35.150	35.150
10:36:19.215000	35.150	35.150
10:36:19.215000	35.150	35.150
10:36:19.791000	35.150	35.150
10:36:20.155000	35.150	35.150
10:36:28.410000	35.150	35.150
10:36:28.410000	35.150	35.150
10:36:28.417000	35.150	35.150
10:36:28.417000	35.150	35.150
10:36:28.417000	35.150	35.150
10:36:28.417000	35.150	35.150
10:36:28.417000	35.150	35.150
10:36:28.418000	35.150	35.150
10:36:28.418000	35.150	35.150
10:36:28.418000	35.150	35.150
10:36:28.418000	35.150	35.150
10:36:28.419000	35.150	35.150
10:36:28.419000	35.150	35.150
10:36:28.433000	35.150	35.150
10:36:28.449000	35.150	35.150
10:36:28.461000	35.145	35.150
10:36:28.487000	35.145	35.160
10:36:28.487000	35.150	35.160
10:36:28.533000	35.150	35.160
10:36:28.533000	35.150	35.150
10:36:28.571000	35.160	35.150
10:36:28.571000	35.160	35.160
10:36:28.613000	35.160	35.160
10:36:28.613000	35.160	35.160
10:36:28.616000	35.160	35.160
10:36:28.616000	35.160	35.160
10:36:29.375000	35.150	35.160
10:36:29.375000	35.150	35.160
10:36:29.375000	35.150	35.150
10:36:29.375000	35.150	35.150
10:36:29.375000	35.150	35.150
10:36:29.377000	35.140	35.150
10:36:29.377000	35.140	35.140
10:36:29.378000	35.150	35.140
10:36:30.849000	35.150	35.140
10:36:30.849000	35.150	35.140
10:36:30.849000	35.150	35.140
10:36:30.849000	35.150	35.150
10:36:30.849000	35.150	35.150
10:36:33.092000	35.150	35.150
10:36:33.092000	35.150	35.150
10:36:33.092000	35.150	35.150
10:36:33.092000	35.150	35.150
10:36:33.092000	35.150	35.150
10:36:33.615000	35.160	35.150
10:36:33.615000	35.160	35.150
10:36:33.615000	35.160	35.160
10:36:33.615000	35.160	35.160
10:36:33.615000	35.160	35.160
10:36:33.615000	35.160	35.160
10:36:33.687000	35.160	35.160
10:36:33.687000	35.160	35.160
10:36:33.689000	35.160	35.160
10:36:33.692000	35.160	35.160
10:36:33.693000	35.160	35.160
10:36:34.059000	35.160	35.160
10:36:34.059000	35.160	35.160
10:36:34.059000	35.160	35.160
10:36:34.059000	35.170	35.160
10:36:34.059000	35.170	35.160
10:36:34.059000	35.170	35.160
10:36:34.059000	35.170	35.160
10:36:34.059000	35.170	35.160
10:36:34.059000	35.170	35.170
10:36:34.059000	35.170	35.170
10:36:34.059000	35.170	35.170
10:36:34.059000	35.170	35.170
10:36:34.059000	35.170	35.170
10:36:34.065000	35.170	35.170
10:36:34.065000	35.170	35.170
10:36:34.300000	35.160	35.170
10:36:34.300000	35.160	35.160
10:36:34.307000	35.160	35.160
10:36:34.307000	35.160	35.160
10:36:39.309000	35.170	35.160
10:36:39.309000	35.170	35.160
10:36:39.309000	35.170	35.170
10:36:39.310000	35.170	35.170
10:36:39.609000	35.180	35.170
10:36:39.609000	35.180	35.180
10:36:39.609000	35.180	35.180
10:36:39.623000	35.180	35.180
10:36:39.623000	35.180	35.180
10:36:39.623000	35.180	35.180
10:36:39.623000	35.180	35.180
10:36:39.624000	35.180	35.180
10:36:39.624000	35.180	35.180
10:36:39.653000	35.160	35.180
10:36:39.653000	35.160	35.160
10:36:39.653000	35.160	35.160
10:36:39.653000	35.160	35.160
10:36:39.725000	35.180	35.160
10:36:39.725000	35.180	35.160
10:36:39.725000	35.180	35.180
10:36:41.926000	35.170	35.180
10:36:41.926000	35.170	35.180
10:36:41.926000	35.170	35.180
10:36:41.926000	35.170	35.170
10:36:41.926000	35.170	35.170
10:36:41.926000	35.170	35.170
10:36:41.927000	35.170	35.170
10:36:41.927000	35.170	35.170
10:36:41.927000	35.170	35.170
10:36:41.927000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.726000	35.170	35.170
10:36:44.727000	35.170	35.170
10:36:44.727000	35.170	35.170
10:36:44.727000	35.170	35.170
10:36:44.727000	35.170	35.170
10:36:44.741000	35.170	35.170
10:36:44.741000	35.170	35.170
10:36:44.756000	35.170	35.170
10:36:44.756000	35.170	35.170
10:36:44.756000	35.170	35.170
10:36:44.756000	35.170	35.170
10:36:46.340000	35.170	35.180
10:36:46.386000	35.170	35.180
10:36:46.529000	35.170	35.180
10:36:46.529000	35.170	35.180
10:36:46.529000	35.170	35.170
10:36:46.530000	35.170	35.170
10:36:46.530000	35.170	35.170
10:36:46.530000	35.170	35.170
10:36:46.530000	35.170	35.180
10:36:46.531000	35.170	35.180
10:36:46.531000	35.170	35.180
10:36:46.563000	35.170	35.170
10:36:46.624000	35.170	35.170
10:36:47.186000	35.170	35.180
10:36:47.186000	35.170	35.180
10:36:47.356000	35.180	35.180
10:36:47.356000	35.180	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.180
10:36:47.356000	35.170	35.170
10:36:47.356000	35.170	35.170
10:36:47.560000	35.170	35.170
10:36:47.560000	35.170	35.170
10:36:48.281000	35.170	35.170
10:36:48.281000	35.170	35.170
10:36:48.282000	35.170	35.160
10:36:48.293000	35.180	35.160
10:36:48.293000	35.180	35.180
10:36:48.342000	35.180	35.180
10:36:48.342000	35.180	35.180
10:36:48.491000	35.180	35.180
10:36:48.491000	35.180	35.180
10:36:48.504000	35.180	35.180
10:36:48.504000	35.180	35.180
10:36:49.747000	35.170	35.180
10:36:56.105000	35.180	35.180
10:36:56.105000	35.180	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.180
10:36:58.694000	35.160	35.160
10:36:58.694000	35.160	35.160
10:36:58.694000	35.160	35.160
10:36:58.694000	35.160	35.160
10:36:58.694000	35.160	35.160
10:36:58.694000	35.160	35.160
10:36:58.763000	35.170	35.160
10:36:58.767000	35.170	35.160
10:36:58.784000	35.170	35.160
10:36:58.784000	35.170	35.170
10:36:58.798000	35.170	35.170
10:36:58.814000	35.170	35.170
10:36:58.830000	35.170	35.170
10:36:58.842000	35.170	35.170
10:36:58.897000	35.170	35.170
10:36:58.897000	35.170	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.170
10:36:59.088000	35.160	35.160
10:36:59.088000	35.160	35.160
10:36:59.791000	35.160	35.160
10:36:59.791000	35.160	35.160
10:36:59.872000	35.160	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.160
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.014000	35.150	35.150
10:37:00.914000	35.150	35.150
10:37:00.914000	35.150	35.150
10:37:00.914000	35.150	35.150
10:37:00.914000	35.150	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.150
10:37:01.003000	35.140	35.140
10:37:01.003000	35.140	35.140
10:37:01.003000	35.140	35.140
10:37:01.003000	35.140	35.140
10:37:01.003000	35.140	35.140
10:37:01.003000	35.140	35.140
10:37:01.812000	35.130	35.140
10:37:01.812000	35.130	35.140
10:37:01.812000	35.130	35.140
10:37:01.812000	35.130	35.130
10:37:01.812000	35.130	35.130
10:37:02.230000	35.130	35.130
10:37:02.230000	35.130	35.130
10:37:04.997000	35.140	35.130
10:37:04.997000	35.140	35.140
10:37:04.998000	35.140	35.140
10:37:05.404000	35.130	35.140
10:37:05.404000	35.130	35.130
10:37:08.930000	35.150	35.130
10:37:08.930000	35.150	35.150
10:37:08.930000	35.150	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.150
10:37:10.943000	35.120	35.120
10:37:10.943000	35.120	35.120
10:37:10.943000	35.120	35.120
10:37:10.945000	35.120	35.110
10:37:10.945000	35.120	35.110
10:37:10.945000	35.120	35.110
10:37:10.950000	35.120	35.110
10:37:10.953000	35.120	35.110
10:37:10.958000	35.120	35.110
10:37:10.958000	35.120	35.120
10:37:11.074000	35.120	35.120
10:37:11.074000	35.110	35.120
10:37:11.074000	35.110	35.110
10:37:11.074000	35.110	35.110
10:37:13.795000	35.130	35.110
10:37:13.795000	35.130	35.130
10:37:15.510000	35.130	35.130
10:37:15.510000	35.130	35.130
10:37:15.510000	35.130	35.130
10:37:15.510000	35.130	35.130
10:37:16.190000	35.130	35.130
10:37:16.190000	35.130	35.130
10:37:16.281000	35.130	35.130
10:37:16.281000	35.130	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.130
10:37:21.745000	35.120	35.120
10:37:21.745000	35.120	35.120
10:37:21.745000	35.120	35.120
10:37:21.745000	35.120	35.120
10:37:21.760000	35.120	35.120
10:37:21.760000	35.120	35.120
10:37:21.792000	35.120	35.120
10:37:21.792000	35.120	35.120
10:37:21.792000	35.120	35.120
10:37:21.792000	35.120	35.120
10:37:22.050000	35.120	35.120
10:37:22.050000	35.120	35.120
10:37:22.119000	35.120	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.120
10:37:22.173000	35.100	35.110
10:37:22.173000	35.100	35.110
10:37:22.173000	35.100	35.110
10:37:22.173000	35.100	35.110
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.173000	35.100	35.100
10:37:22.215000	35.090	35.100
10:37:22.215000	35.090	35.100
10:37:22.215000	35.090	35.100
10:37:22.215000	35.090	35.100
10:37:22.215000	35.090	35.100
10:37:22.215000	35.090	35.090
10:37:22.215000	35.090	35.090
10:37:22.215000	35.090	35.090
10:37:22.215000	35.090	35.090
10:37:22.215000	35.090	35.090
10:37:22.219000	35.090	35.090
10:37:22.219000	35.090	35.090
10:37:22.527000	35.100	35.090
10:37:22.527000	35.100	35.100
10:37:22.528000	35.100	35.100
10:37:22.528000	35.100	35.100
10:37:22.653000	35.100	35.100
10:37:22.653000	35.100	35.100
10:37:22.654000	35.100	35.100
10:37:22.654000	35.100	35.100
10:37:23.722000	35.080	35.100
10:37:23.722000	35.080	35.100
10:37:23.722000	35.080	35.080
10:37:23.722000	35.080	35.080
10:37:23.789000	35.070	35.080
10:37:23.789000	35.070	35.070
10:37:23.789000	35.070	35.070
10:37:23.790000	35.070	35.070
10:37:23.852000	35.070	35.070
10:37:23.852000	35.070	35.070
10:37:23.978000	35.070	35.070
10:37:34.937000	35.070	35.070
10:37:36.299000	35.070	35.070
10:37:36.455000	35.070	35.070
10:37:36.600000	35.070	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.070
10:37:45.913000	35.060	35.060
10:37:45.913000	35.060	35.060
10:37:45.913000	35.060	35.060
10:37:45.914000	35.080	35.060
10:37:45.914000	35.080	35.060
10:37:45.914000	35.080	35.060
10:37:45.914000	35.080	35.060
10:37:45.914000	35.080	35.080
10:37:45.914000	35.080	35.080
10:37:45.914000	35.080	35.080
10:37:45.914000	35.080	35.080
10:37:45.914000	35.080	35.080
10:37:45.914000	35.080	35.080
10:37:45.915000	35.080	35.080
10:37:45.915000	35.080	35.080
10:37:45.915000	35.080	35.080
10:37:45.915000	35.080	35.080
10:37:45.915000	35.080	35.080
10:37:45.941000	35.080	35.080
10:37:45.941000	35.080	35.080
10:37:45.941000	35.080	35.080
10:37:45.941000	35.080	35.080
10:37:45.942000	35.080	35.080
10:37:45.968000	35.080	35.080
10:37:45.968000	35.080	35.080
10:37:45.997000	35.080	35.080
10:37:45.999000	35.080	35.080
10:37:45.999000	35.080	35.080
10:37:46.057000	35.080	35.080
10:37:46.057000	35.080	35.080
10:37:46.080000	35.080	35.080
10:37:46.080000	35.080	35.080
10:37:46.080000	35.080	35.080
10:37:46.305000	35.080	35.080
10:37:46.360000	35.080	35.080
10:37:46.360000	35.080	35.080
10:37:56.099000	35.080	35.080
10:37:56.107000	35.090	35.080
10:37:56.107000	35.090	35.080
10:37:56.107000	35.090	35.080
10:37:56.107000	35.090	35.080
10:37:56.107000	35.090	35.090
10:37:56.107000	35.090	35.090
10:37:56.107000	35.090	35.090
10:37:56.107000	35.090	35.090
10:37:57.064000	35.090	35.090
10:37:57.064000	35.090	35.090
10:37:57.669000	35.100	35.090
10:37:57.669000	35.100	35.100
10:37:57.669000	35.100	35.100
10:37:57.669000	35.100	35.100
10:37:57.670000	35.100	35.100
10:37:57.670000	35.100	35.100
10:37:57.759000	35.100	35.100
10:37:57.759000	35.100	35.100
10:37:59.115000	35.080	35.100
10:37:59.115000	35.080	35.100
10:37:59.115000	35.080	35.100
10:37:59.115000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.138000	35.080	35.080
10:37:59.139000	35.080	35.080
10:37:59.139000	35.080	35.080
10:37:59.139000	35.080	35.080
10:37:59.139000	35.080	35.080
10:37:59.172000	35.080	35.080
10:38:01.169000	35.080	35.070
10:38:01.169000	35.080	35.070
10:38:01.195000	35.070	35.070
10:38:01.195000	35.070	35.070
10:38:01.195000	35.070	35.070
10:38:01.195000	35.070	35.070
10:38:02.881000	35.080	35.070
10:38:02.881000	35.080	35.070
10:38:02.881000	35.080	35.080
10:38:02.881000	35.080	35.080
10:38:07.186000	35.090	35.080
10:38:07.186000	35.090	35.090
10:38:07.186000	35.090	35.090
10:38:09.422000	35.070	35.090
10:38:09.422000	35.070	35.090
10:38:09.422000	35.070	35.080
10:38:09.535000	35.080	35.080
10:38:09.535000	35.080	35.080
10:38:09.537000	35.080	35.080
10:38:09.932000	35.080	35.080
10:38:10.532000	35.100	35.080
10:38:10.532000	35.100	35.080
10:38:10.532000	35.100	35.080
10:38:10.532000	35.100	35.080
10:38:10.532000	35.100	35.100
10:38:10.532000	35.100	35.100
10:38:10.532000	35.100	35.100
10:38:10.532000	35.100	35.100
10:38:10.532000	35.100	35.100
10:38:10.562000	35.110	35.100
10:38:10.562000	35.110	35.110
10:38:10.798000	35.110	35.105
10:38:10.806000	35.110	35.110
10:38:13.929000	35.060	35.110
10:38:13.929000	35.060	35.110
10:38:13.929000	35.060	35.110
10:38:13.929000	35.060	35.110
10:38:13.929000	35.060	35.110
10:38:13.929000	35.060	35.100
10:38:13.943000	35.120	35.100
10:38:13.943000	35.120	35.120
10:38:25.513000	35.110	35.120
10:38:30.763000	35.110	35.120
10:38:30.763000	35.120	35.120
10:38:30.763000	35.120	35.120
10:38:31.853000	35.120	35.110
10:38:31.994000	35.120	35.110
10:38:32.149000	35.110	35.110
10:38:32.149000	35.110	35.110
10:38:36.736000	35.110	35.110
10:38:36.736000	35.110	35.110
10:38:36.736000	35.110	35.110
10:38:37.620000	35.110	35.110
10:38:37.620000	35.110	35.110
10:38:37.758000	35.110	35.110
10:38:37.758000	35.110	35.110
10:38:37.798000	35.110	35.110
10:38:37.798000	35.110	35.110
10:38:38.742000	35.110	35.110
10:38:38.742000	35.110	35.110
10:38:38.743000	35.110	35.110
10:38:38.743000	35.110	35.110
10:38:38.901000	35.110	35.110
10:38:38.901000	35.110	35.110
10:38:38.904000	35.110	35.110
10:38:38.904000	35.110	35.110
10:38:40.086000	35.110	35.110
10:38:40.086000	35.110	35.110
10:38:40.202000	35.110	35.110
10:38:40.202000	35.110	35.110
10:38:41.206000	35.110	35.110
10:38:41.206000	35.110	35.110
10:38:41.209000	35.110	35.110
10:38:41.209000	35.110	35.110
10:38:41.284000	35.110	35.110
10:38:41.284000	35.110	35.110
10:38:41.813000	35.110	35.110
10:38:41.813000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.814000	35.110	35.110
10:38:41.842000	35.120	35.110
10:38:41.842000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.346000	35.120	35.120
10:38:52.384000	35.130	35.120
10:38:52.384000	35.130	35.130
10:38:52.731000	35.130	35.130
10:38:52.731000	35.130	35.130
10:38:53.670000	35.130	35.125
10:38:53.722000	35.130	35.125
10:38:53.722000	35.130	35.130
10:38:55.589000	35.130	35.130
10:38:55.589000	35.130	35.130
10:38:55.589000	35.130	35.130
10:38:55.589000	35.130	35.130
10:38:55.589000	35.130	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.130
10:38:55.589000	35.140	35.140
10:38:55.589000	35.140	35.140
10:38:56.420000	35.130	35.140
10:38:56.420000	35.130	35.130
10:38:57.066000	35.130	35.130
10:38:57.066000	35.130	35.130
10:38:57.066000	35.130	35.130
10:38:57.066000	35.130	35.130
10:38:57.068000	35.130	35.140
10:38:57.068000	35.130	35.140
10:38:57.447000	35.140	35.140
10:38:57.471000	35.130	35.140
10:38:57.471000	35.130	35.140
10:38:57.471000	35.130	35.140
10:38:57.471000	35.130	35.130
10:38:57.471000	35.130	35.130
10:38:57.471000	35.130	35.130
10:38:57.472000	35.120	35.130
10:38:57.472000	35.120	35.120
10:38:57.474000	35.120	35.120
10:38:57.502000	35.120	35.120
10:38:57.502000	35.120	35.120
10:38:57.502000	35.120	35.120
10:38:57.502000	35.120	35.120
10:38:57.788000	35.120	35.120
10:38:57.788000	35.120	35.120
10:38:57.788000	35.120	35.120
10:38:57.788000	35.120	35.120
10:38:57.788000	35.120	35.120
10:38:57.788000	35.120	35.120
10:39:02.361000	35.130	35.120
10:39:02.361000	35.130	35.120
10:39:02.361000	35.130	35.120
10:39:02.361000	35.130	35.120
10:39:02.361000	35.130	35.130
10:39:02.361000	35.130	35.130
10:39:02.361000	35.130	35.130
10:39:02.361000	35.130	35.130
10:39:02.373000	35.130	35.130
10:39:02.373000	35.130	35.130
10:39:02.373000	35.130	35.130
10:39:02.906000	35.130	35.130
10:39:02.912000	35.140	35.130
10:39:02.912000	35.140	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.140
10:39:03.856000	35.120	35.120
10:39:03.856000	35.120	35.120
10:39:03.856000	35.120	35.120
10:39:12.149000	35.130	35.120
10:39:12.149000	35.130	35.120
10:39:12.149000	35.130	35.120
10:39:12.149000	35.130	35.130
10:39:12.149000	35.130	35.130
10:39:12.149000	35.130	35.130
10:39:15.595000	35.120	35.130
10:39:15.595000	35.120	35.120
10:39:15.595000	35.120	35.120
10:39:17.638000	35.130	35.120
10:39:17.638000	35.130	35.130
10:39:18.402000	35.120	35.130
10:39:18.402000	35.120	35.130
10:39:18.402000	35.120	35.130
10:39:18.402000	35.120	35.130
10:39:18.402000	35.120	35.130
10:39:18.402000	35.120	35.120
10:39:18.402000	35.120	35.120
10:39:18.402000	35.120	35.120
10:39:18.402000	35.120	35.120
10:39:19.350000	35.120	35.120
10:39:19.350000	35.120	35.120
10:39:19.350000	35.120	35.120
10:39:19.350000	35.120	35.120
10:39:22.334000	35.140	35.120
10:39:22.334000	35.140	35.140
10:39:23.159000	35.120	35.140
10:39:23.549000	35.120	35.130
10:39:23.690000	35.120	35.130
10:39:23.998000	35.120	35.130
10:39:23.998000	35.120	35.130
10:39:23.998000	35.120	35.130
10:39:23.998000	35.120	35.130
10:39:23.998000	35.120	35.120
10:39:23.998000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:27.365000	35.120	35.120
10:39:28.043000	35.120	35.120
10:39:28.043000	35.120	35.120
10:39:28.512000	35.120	35.120
10:39:28.512000	35.120	35.120
10:39:28.602000	35.120	35.120
10:39:28.602000	35.120	35.120
10:39:28.845000	35.120	35.120
10:39:28.845000	35.120	35.120
10:39:30.654000	35.120	35.120
